agss_BmV18hpi_a	agss_BmV18hpi_b	agss_BmV4dpi_a	agss_BmV4dpi_b	agss_BmV8dpi_a	agss_BmV8dpi_b	polyAd_Bm1dpi_a	polyAd_Bm1dpi_b	polyAd_Bm2dpi_a	polyAd_Bm2dpi_b	polyAd_Bm3dpi_a	polyAd_Bm3dpi_b	polyAd_Bm4dpi_a	polyAd_Bm4dpi_b	polyAd_Bm8dpi_a	polyAd_Bm8dpi_b	polyAd_Bm20dpiM_a	polyAd_Bm20dpiM_b	agss_Bm24dpiF_a	polyAd_Bm24dpiF_a	polyAd_Bm24dpiF_b	polyAd_BmAM_a	polyAd_BmAM_b	polyAd_BmAF_a	agss_BmAF_b	polyAd_BmAF_b	agss_BmAF_c	polyAd_BmAF_c	polyAd_BmAF_d	polyAd_BmEm_a	polyAd_BmEm_b	polyAd_BmIMF_a	polyAd_BmIMF_b	polyAd_BmMMF_a	polyAd_BmMMF_b
gene898	214.304280103448	3255.70768065548	1926.91191120437	1510.47668254608	1090.67302565147	1211.92437620345	1578.50585648275	1287.35713134042	2277.22582940261	1563.18409684753	1726.14873447513	1441.94016159666	1271.4917256878	1319.34105259486	1391.85182410585	1440.65660677109	1287.05766223958	1021.61009999029	832.893740594177	992.045500888906	989.728974569888	1327.91434594593	774.283355412474	1129.66712599979	903.584564765263	1380.54071461837	532.49599264038	942.983098052299	904.188573234469	376.358387546693	653.915310803193	1452.54350366563	610.925706274408	1294.94833237946	1410.41107327634
gene9	1318.8763577435	1422.93821810562	1713.42432182624	1226.5298015122	1236.29982075515	1012.41022935281	850.182992480353	1281.24829071292	802.749520142773	868.991456997465	808.522619224251	813.561498900428	624.871808833981	759.20007802007	510.119850663913	544.150447113081	780.820204199638	923.904258101823	1282.03371870908	1157.58469447687	721.451063624141	529.42470206132	475.397792231881	243.221998856564	795.230282310268	839.515803952564	934.576556725426	670.940398264662	553.827957875295	1317.48754830487	1651.52947230656	1639.89086056761	932.145904960673	2925.64849186968	1400.05603810952
gene90	158.131319146615	21.0622256505781	390.766479321296	431.512054675499	310.775011270767	427.56077088549	378.404397136265	389.392228862616	342.675477098764	295.038015503192	297.111269623611	215.703848005401	327.28963845379	241.417233488334	414.605033616445	324.461049813388	147.541261264907	111.345038082139	151.418011500744	138.688311013625	208.980220298014	49.1945308346448	60.157513368677	120.624170561302	149.245767564008	203.050703776094	146.233054795441	39.9789548046879	66.6776881358062	393.967100970553	208.063962528289	180.959250333418	206.071720241424	245.413796986607	330.062155087743
gene901	978.489256092996	1269.30070488903	1826.52732612951	935.306135296205	1645.13117462232	1782.0756000628	364.769421672105	489.845573443527	431.10891726839	1368.20735731499	1622.45695219578	1391.18225867508	1506.64406605586	1326.220039697	1161.98056070713	1387.01156044437	1036.98093334263	1232.19778498344	918.352086642906	798.889468265283	986.346788587502	916.779338952371	487.351491228948	884.84383294424	888.268974612599	984.804655488584	793.328485787192	738.96275598176	1324.35345374278	483.612548523702	1080.14723781188	380.199641826232	898.429921722375	252.645845040051	993.933284914451
gene903	5928.57830257368	10865.1758563832	5529.6417740386	5553.15453968728	6904.17018591954	4524.11781299678	3410.94854524754	4463.66570000756	6492.24479950901	5822.03453112525	6584.65762877712	5956.72215167638	7749.16388877655	6828.09184179469	6229.98088432343	5897.92802205046	4866.58929937562	5097.889581824	5691.86143282936	5187.78026634571	5782.31819017289	5304.80454983409	6962.19157072236	5490.8386879991	6916.51424561988	5510.67792910248	5559.08011104039	4528.63842854164	5597.99757852385	4008.34084517289	4134.47478659281	4678.49548777204	6398.07041443849	2075.00787083758	9099.95604936748
gene904	6227.76388290256	3118.98066105388	6047.14456605275	5641.69238407569	7096.8527960663	5496.05004319364	1391.56972700426	2065.22921716842	2324.5955964941	1503.20677919895	3644.76715322389	3432.78226038447	4198.73682726206	4636.88803349585	4161.11306985125	3708.60126322886	3200.1883697098	3950.50051651186	10066.0833926612	3503.79215837255	3629.64240764541	3670.05351844591	3382.48460105992	3796.42459494412	12861.5043043855	3241.82031126516	7330.42978859209	3073.42183171198	5277.41051757553	5339.9206901054	2918.63367048717	3234.50719003689	4221.17150900257	2177.77427551415	1549.99762942227
gene905	0	0	0	0	0	0	2527.74057727625	1894.235317014	1538.6516193844	3429.72391641223	1630.62345477728	2078.67843792449	1901.63685135929	1775.18973480517	1673.34686297425	1592.28278678107	2570.18515070861	2353.25542086777	0.175827482780733	2098.97563822987	1973.69504397677	2859.8459751699	2679.38824696944	1370.27213821273	0	2653.24211878102	0	3155.77877646284	2145.35461576956	2109.80382443244	2536.57849519603	2171.59349907675	1454.98066206313	2316.1402946475	1920.70992794924
gene906	0	0	0	0	0	0	2449.96460049434	2781.72582991589	2076.158373917	3002.35780115335	1577.7583990849	1697.24817991123	1120.56992164867	1672.09221625465	1054.21023479361	1533.13082422182	1895.88315796224	1341.02310482732	0	1130.54909529782	1132.72953278052	1158.47001392848	812.874676775847	422.991319124361	0	0	0	1082.54895070763	1283.38177907644	1782.15503888051	792.926267757354	2864.71669574619	843.841131791526	2297.77313383921	1052.82002723624
gene907	0	0	0	0	0	0	269.935287547313	267.971519438675	230.441291522623	250.961795668653	343.719097777031	255.353594686122	398.20468466471	374.268434946159	309.938686785368	326.85797706357	461.228988118948	157.181095763064	0	214.450835630847	278.643947849909	127.449531259304	0	120.232768974334	0	0	0	1046.10353653286	474.657299311101	631.466042654091	0	347.203257777726	101.148548538829	513.801427094687	500.931596223969
gene908	0	58.8438265357902	213.400136760503	0	436.733687125577	245.412934258351	259.277536110305	410.849130483686	310.514739970308	196.058912904662	208.117382324022	189.643760781491	336.205283156148	232.911296375265	194.196450592614	168.873576232143	314.09638745163	274.593019684287	603.298113987893	200.485054473138	70.7668022592727	86.2172805296414	151.131043456337	196.958263893827	430.706108260098	0	489.713731507569	203.98100745041	0	404.061259244636	241.895501150775	736.550451034723	389.232315453337	616.544427352073	548.925252800795
gene909	0	127.630434226088	14.2714489572327	1.6198041683288	0.409985937880718	0.338537423344924	112.852442732055	62.6737148857058	0	0	0	78.0792722213334	33.4754320409735	0	13.8855994536476	47.186392268409	129.245937584394	92.6548888299332	2.31136896706408	29.71454405531	33.7946335621355	0	0	0	3.25841756928679	0	1.11136441682516	0	0	0	0	59.4596564022386	84.8644781498119	0	0
gene91	5082.02441658546	1388.81366699548	2379.11496768445	2233.3520844138	1246.01019329369	758.56054205686	887.174041074953	933.488545016258	857.569552459801	683.653088470471	981.02970224618	854.635134701727	1090.51214456705	1002.60476774452	927.001656779924	650.71759357787	1152.06743972046	1172.93343190819	1302.52283985461	935.081092302491	803.363913770242	99.7067214966898	420.420402115529	1107.62148499191	875.123205540458	437.732421708264	1214.17521476958	725.64840745108	590.982237732757	2766.92266108536	1889.68676382522	963.776500420627	1103.57335429918	837.689980270782	515.409871776419
gene910	0	430.074332091434	184.843625381213	5.42853288845326	17.7475894731248	10.1542927683296	242.145485229294	0	0	0	51.8687761987766	29.015945757928	135.166186033237	107.738343396533	77.8964180866202	38.0284669735878	64.8261949371611	59.158379093901	60.7862788174929	52.6488532021199	63.786394664752	0	0	0	100.875147976709	0	96.3683816766453	0	0	0	0	172.700839856592	104.641666581461	91.3637579586824	187.63537500685
gene911	57.0344511696694	964.479805517624	962.58528440889	879.536612832343	985.571842159294	1223.7274502042	1269.31328219182	1585.47609743982	1394.76128203034	1457.89239366235	1252.58768622111	1419.39898027624	1014.232993519	1442.77097598176	1273.15195754217	1315.92843102292	823.927193921331	810.99135424601	406.717306484029	779.393774766501	1088.19434180901	1224.59988115702	1662.49723988055	1042.70395987019	382.016312486895	1225.65078078314	329.24631970635	879.266590469488	1337.48611697413	1305.94489332939	1045.83059829479	333.143066454943	566.392437685458	550.520605090265	305.807678391731
gene912	1656.90977443812	1102.21828671698	1338.53093911734	1340.53360178602	1141.82257771767	2100.25918450675	1578.65568944739	2330.72776980406	2174.8595898344	2193.44534012432	1279.58200518859	1608.40617639444	1497.42303160072	1334.38783531247	1524.16823123306	1037.7562487734	1612.79139103459	2018.20594028308	1860.69074604072	1671.95463876669	1925.19193110935	1229.77916471161	1033.27759533454	760.391410466785	1300.36933252279	462.301595435303	1936.00882477486	2417.33523525712	1151.05243764596	2004.03669086639	1547.50241568424	1520.83906724228	1884.86850743812	1949.92725409802	811.152239720334
gene913	1324.20072262438	715.821815754404	1102.82664263493	1032.22536294746	1397.56651426479	1250.71035711421	1472.23418548634	1296.75577933552	1687.57399596765	1233.7136389972	1384.8362517674	1219.67426434733	1421.89967799153	1147.74089888154	1059.74073270986	1152.45630875987	624.182182833155	652.35147539128	944.631443369892	688.100318820546	606.254354785545	544.963422146741	901.786489394207	782.40740715313	783.069561127625	591.512575851467	833.423317619805	734.769069693781	604.06252891853	265.861394205522	793.284845747435	1109.67752911225	1085.4485199555	1129.18304861264	982.529160737808
gene914	12629.9971137555	12309.0652482241	13588.2919794117	12233.6097295598	10343.9204527954	10495.2774566411	9483.72854034135	11087.2456048973	14246.8767918615	8052.2493504108	7319.84374135064	6843.57166189377	11117.5539674198	8663.61427977382	8277.60510237818	8485.83424534267	9868.9895333512	7893.80396740435	28852.8573635786	9157.02721732241	6070.27292742206	4018.71950806538	4246.14993531357	2365.39072268168	18555.3037220672	1120.93831911959	17614.2699488413	3784.80089894461	2953.61846960992	6154.11947146144	6081.17118699648	16409.9791015499	10938.9841389058	12458.2067765723	9709.63943277205
gene915	5041.57701454093	3975.06531624825	5473.04094560576	5381.50905185057	4398.96346701586	5057.57600095947	7053.70164975588	7748.73905958059	6673.23006576016	9613.12533100649	7162.95410110865	7571.52583965392	7976.98531559999	7511.39632215527	7674.62347234901	7451.53398581241	9546.46901088799	10090.8901793057	9494.5478024877	9084.12998518668	7997.06089360703	9827.81407453578	11461.0952308786	6802.40635962671	11428.2366478051	9405.36068941864	7336.41492574313	6832.73717121453	7479.64186392125	7041.71869420949	8534.33960046649	6365.66988726296	5469.37213365697	7420.11219438163	7408.65062219072
gene918	964.686523183081	35.3861535721012	766.196393466845	567.265236743704	631.528225256142	911.923632828156	157.467942818807	114.100346754649	90.0226635146988	214.21755004406	297.668740386629	228.559324138812	314.617729745	287.324743361394	361.182396630001	287.211109261925	259.156036417879	428.133296777827	645.729542723421	640.495004333545	500.258340174587	25.7084254670203	45.7614034862917	232.919895206142	375.894297951084	0	465.848177099074	590.944368386284	187.6024382621	269.567113008644	708.790832084818	140.868935055752	490.059609158073	136.037867001752	529.04553147286
gene919	195.618664721544	105.325948793876	309.246737247886	375.537853227618	325.983669540419	222.539246772842	241.829912045534	319.507112404033	251.402653139411	213.233305047355	197.376831568275	257.8252469461	232.656227823528	162.565054895936	202.691144702642	187.726145201977	198.545664820842	208.233123912063	257.82245331446	221.442377124698	224.254433128635	59.5026919847679	155.645061084596	156.498617732219	149.088978279772	71.2792818904227	217.868334788236	165.807578101129	249.222832804462	245.240947496543	334.837332156699	306.873898986411	338.64084682892	505.638190811479	328.504645478527
gene92	1732.39123757858	513.364538101227	713.013378584586	948.420039698084	679.867032285256	676.700894890656	1525.53086814344	783.561451817343	1436.48634711005	1129.94716603634	1078.06619689121	990.942252766497	991.717182802159	1118.15502463886	1285.01800113696	1131.76346720252	495.814516902364	966.014533633885	767.054968885392	765.590857291116	899.516490045607	352.597256280218	524.632571559549	282.266934425347	567.79865930834	113.313712002494	511.185081380256	211.361246946671	632.385115020727	707.628236894418	836.226173953972	1061.17564441137	773.080986822775	1651.27033112026	706.911997936142
gene922	0	0	0	0	0	0	444.478478991018	457.991020332517	195.534017234873	332.26151413902	345.982873181573	175.914966353216	308.707281064819	254.195007503905	1522.99387434965	1840.947475188	2186.90546089832	1178.97861495024	0	1379.11797272265	1815.35543356583	673.255300596721	2058.68242841249	297.642061627059	0	703.024798501151	0	477.016222129994	0	346.847075428729	325.829538678789	1236.37346449606	568.577447089477	1350.47631524079	691.476658204564
gene925	794.742702315795	78.5280406516767	963.250048206758	812.595278561606	310.990794058697	560.453719716756	337.391084343541	174.557437950448	238.463075723347	205.190567041549	248.865501555983	248.060739672073	273.007160703421	344.053989440079	286.945289822144	291.766196231582	279.089856182799	302.356173558555	260.589384169539	355.909875474286	183.87463299872	180.750876963396	239.905383759211	246.10404021781	246.696335118998	260.369729356841	253.743669251829	136.981357422874	192.400850461874	186.675394787275	172.8235580499	503.68495159286	374.04774874576	434.034247685197	517.933201804623
gene926	6.14536128109086	8.5507598368506	0	0	151.742780555262	41.4603856738475	172.972449260676	183.206874854415	34.8630227665711	97.954578281491	46.146955644883	81.2602796081285	18.5227736415917	126.872734279398	145.207530297607	146.329413145307	44.9434565045825	78.9481003454098	23.1997131211465	46.3837958692157	87.4686823013145	314.21408904136	764.668836597406	0	77.0700674356048	0	55.0452206881339	290.566515745491	208.103181423856	0	290.221379048443	95.1207688469393	29.0472546455471	0	120.935848539214
gene929	0	1211.30268521269	333.001666444646	0	25.7526415321146	69.8378694614241	130.563111936112	490.888538134052	145.451127164681	412.60502687207	258.189355042486	175.124608794303	119.442332370754	178.964323445102	164.51324992975	133.235822302765	106.810723704974	196.111168544877	87.4337324789174	125.518987863914	90.8175646529396	0	0	161.295391100198	46.696773656226	0	59.4594167343303	122.842434122852	0	0	33.4281543616828	366.688966131678	0	323.261390895655	4.05804820858864
gene93	11.7997165003648	44.5556696059542	666.646834613067	1024.2171332854	788.608413209437	480.645979016363	1251.32523071368	1277.38135564569	1125.82535183532	1538.2345942311	846.458528505419	647.099553955972	608.290076582702	898.206149153954	673.879889583765	703.008924733269	858.99273516734	795.829966861307	1033.37206009622	1011.10966204511	1149.97080579386	1759.295678252	2059.27100456516	967.28271116013	1731.87035518635	596.952660685482	1910.34712622937	1506.79110706603	2066.06001747918	862.697814151648	1275.21068247815	1087.37181440957	1450.56156398981	1417.40718944234	1021.16944474882
gene931	265.384148540799	16.8624830035759	146.411788900996	477.417511130292	286.831994577287	294.479870332737	582.475923036817	520.798903216464	617.015331433199	872.455572243251	502.980220460431	453.910636592152	573.824289750495	486.994164579505	454.281284716559	439.212330664129	315.380259727761	227.066742855484	313.240903911046	267.286865509388	301.884568952665	187.003527763803	239.750954802816	392.352432617119	325.668762516498	227.108034693827	238.217077563564	108.885471619293	215.326237835011	186.943011916277	389.083086423677	342.877798956912	259.507628396139	366.177107095212	353.206403534321
gene932	20.1528042011482	200.551234827308	707.906013067279	238.018090399433	568.44511557046	597.733918656375	1306.85736313975	1370.16666507763	1367.17390393806	912.954336348007	989.994180361003	890.377665681872	1017.18711344638	758.195660811826	887.253735421688	684.744872002052	775.879764478674	852.301464723621	722.911645133226	937.392923190651	567.973435808626	281.976506931232	693.112360907478	216.177276507113	403.385157993695	274.099654079129	482.861009344814	449.966365476316	103.917552961655	547.406919243295	362.964456430711	1005.7027146912	534.961917796866	1503.94691632122	364.15971721866
gene933	2.80278301671374	12.2454969420303	0	0	128.927649978958	158.320457149788	35.0246148278085	60.0587811734136	25.997096959971	0.520993935387333	50.2229400309308	37.5888388227703	42.2394331353866	60.742431245095	41.9470043592607	64.9496094350881	32.9152722180938	25.21095480373	48.9356515575807	48.6015576394247	35.393028392777	0	0	43.0563294299981	35.159487654891	0	57.2603689548519	57.942471659497	87.1464029089149	212.565123277208	0	43.9017159010448	0	0.253788216551896	154.64453984081
gene934	620.795617528254	2128.70860754116	1758.20893165117	1354.67616472737	958.295079029022	677.315369468719	2829.01151082229	2865.06172559123	2340.64731868957	1663.31035257659	2557.31306229621	2527.53758362202	2308.92327191112	2107.41747385968	1935.81889533149	2026.59455871367	1392.71449374998	1477.84334879681	803.572970932569	1631.3215097269	1505.24313020344	719.231383269796	1738.45215746055	1925.04212581087	1024.59307653236	2012.52691980633	1295.28288554967	1376.0804308995	2889.66131919982	1971.00849035141	1296.87807968452	2437.47782890453	2875.08728474684	1329.11064335798	3320.85157659298
gene935	3333.31924566025	1835.65054969273	918.547513161329	1346.70690645604	873.92177832025	1006.19400605845	2164.68845330301	2250.96017909028	1720.96936647269	2250.85155202503	1582.36805177811	1807.59218193678	1958.41802283926	1638.63162792095	1386.49279121582	1523.19303520245	1069.30883120252	1494.5637963813	1275.19688780171	1487.34189159406	1467.23636762959	2231.71514220162	1759.37590010925	1268.95207134219	1360.12168647572	1520.14645785805	860.55515983049	1065.55087719054	811.986806765373	1663.38470419051	1711.96099698108	1828.80689009494	1145.62260990586	1803.06113443267	1885.09434982365
gene936	3.68586514960442	143.083863898977	184.75039377363	171.06113717048	190.785092620347	321.341773980961	560.759033619811	457.176262039003	670.918936809994	941.11366669838	503.79172341825	524.382834600852	396.132056703918	495.793809469395	414.059010246828	283.118353610454	365.130175962779	316.180406957217	232.106501079595	258.14602406322	425.773551604059	92.4756122077025	341.880470617661	233.590057024917	154.195808971187	0	182.241272885423	522.631302980925	302.584577842098	158.014655189659	417.545586464201	434.776214844248	258.232563015037	646.241551447143	429.781816549962
gene937	656.756377310518	465.558495417095	540.577154309875	572.955614815022	506.200382847988	373.506794970664	894.191826936401	1011.8000549594	985.394164017458	772.829607411297	987.232907049443	904.669368725894	761.40298260821	826.464844610798	801.355692980585	637.487765340756	757.917051931984	720.319500606582	746.561454644474	789.482191495409	999.190918776022	229.765982515523	452.54030190892	385.886817446785	578.59387094964	574.427809539967	721.577313162906	1246.17881274442	826.687398933761	1172.54381439564	486.84148230564	962.370186148233	858.471194757571	576.852601857725	1097.79174464679
gene938	145.77368620262	147.649748345618	193.670005001024	57.0907722377384	70.4992184655526	142.459813565371	132.805094105618	235.254776914391	125.689304753202	99.6215793763892	102.079731047372	96.7080046979134	76.7618200681779	67.0276008520154	65.9217758773152	86.0351864935751	206.711500368101	142.186766512218	216.535719685738	153.011377758951	143.182534950808	146.055650990616	133.372471499548	114.126319868447	120.998250291498	44.4896001391689	149.604713454606	62.7469220048402	66.6546130776197	174.689288182292	205.017375652336	252.117137413385	321.29837895391	291.167876354113	331.778471677075
gene939	2365.48159931399	3582.47082830824	2200.06115944599	3113.13694576055	3268.43271755538	2879.00483905698	1921.63582214663	1633.28378545824	1860.85152992008	1715.1120352951	2682.25411441458	2521.60878431564	2453.80694124739	1763.3347367388	1492.51849378063	1546.44078766257	1131.00710130366	1412.41254120223	1309.9865462695	1247.95467750307	1548.00948689039	1281.53439607275	1055.921313261	656.831728959696	1685.96435454835	545.785289769583	2363.48218711175	1741.71627681419	737.897067006971	1623.63572886208	793.52340075123	1596.15430067458	2050.97666499664	1993.55719865845	1622.73670472957
gene94	21.9615500650003	9.32194157307977	119.221245295559	120.538694993709	71.8130337380701	136.354016792008	129.708467197188	98.9771686025202	36.8528462357952	29.0970197876699	220.047072320789	60.9411175010533	143.712259418093	150.763002897543	158.843576977501	159.657044847939	116.977258014911	28.5086776794206	85.4333678015005	101.545984701728	109.341295991736	26.6785547299268	194.774137623868	143.03553550395	68.8308608555917	98.5586207368293	64.4737330683263	34.2827192676927	299.250947078369	0	0	131.5778622964	23.9759522462409	92.1299110652541	133.29386727109
gene940	2185.59959435677	1816.20655129126	1795.52698864348	1254.18297093037	2292.05864014906	3022.27488694522	958.002431358436	1280.42777823659	1199.82811450868	941.342744544207	1176.11105344143	1118.14126121389	1089.53600670363	927.54291847046	887.159256123877	926.243969141258	684.979218124752	518.685624794775	825.716578278255	852.007074439817	887.001131655384	1266.72777514303	1137.63188389955	1321.06724664202	816.363513919201	887.501751055722	1092.3568701466	1024.16553588074	538.805287590876	827.938379687925	952.315655067357	1206.08589159406	1232.95286684417	1176.77459828888	1072.99040480292
gene941	0	0	0	0	0	0	14.5144642839945	58.4868522830318	80.5443649689545	30.6043654003817	31.6559953707997	53.5285732239038	30.9349415457512	52.9595276834996	76.5704074885847	52.2779823619762	61.5750017135085	66.839781573143	32.9108311038783	29.9940961288403	38.5439886103227	96.6985279636317	0	104.204582566451	59.1707646264252	0	53.0797054280127	0	36.8617631575527	0	0	65.875578089628	0	96.8058145610323	0
gene942	288.382103616311	450.58455303927	186.15105186569	200.855716872771	233.358561518293	281.354841476117	181.262287428654	201.30576019942	195.624623807411	327.115542810582	188.40617118154	190.390946930295	160.419205060306	183.582336639473	168.46352211686	137.156963973598	168.197927225194	160.679384817585	159.912952923215	160.518903028352	113.959081148832	127.931982700401	230.870311527138	208.490450037462	150.778248272079	241.696960692249	183.0208273709	132.253269733509	47.3239988772698	132.295850442165	114.830626137434	352.928037015758	219.865872747065	328.722023945381	190.997529237742
gene943	1185.09451455037	2640.42921170783	1376.92245423599	1809.36595061976	1543.75778579322	1087.32647049327	1923.06755537279	1612.3248388479	1367.56743618644	2020.63445664924	1175.27110377578	1285.48846237734	1708.6216778351	1489.30647018119	1666.351472378	1536.12990642882	3681.10932000951	4108.49950538865	5865.61988866736	3445.56285569	4120.51922794976	1626.68011690595	2752.16901043296	2049.03587056346	3833.46726094587	1979.92859263414	5280.60919205981	3428.30752668543	2346.83633232993	5820.12604116402	3658.31685695275	3180.71448914351	2715.45870089907	2988.26319421917	2995.28145429891
gene944	786.051095796675	709.29630673546	1110.95787532625	777.239890113025	732.312977614559	519.119685874775	266.170277219514	146.451091582086	441.53176054951	471.309064162601	581.79114076237	319.179097753525	563.154580128394	555.422905715671	525.591935663974	501.992217003207	385.491434949855	311.219682521792	333.000567901035	257.983153326602	289.963889106124	353.299678649264	562.708807799298	372.996819657845	379.134498522017	151.428442803839	367.644023634256	252.220170753104	270.422850727256	385.30041476566	355.648173794437	103.263268821815	338.912960741777	328.655740434705	480.026181581496
gene947	0	0	0	0	0	0	387.133831323377	488.419741977354	520.330614791074	196.51601801735	542.117375851914	473.536326897902	431.001789172788	484.426378241076	408.396178962018	211.193434125664	156.526347681605	110.571808651013	0	244.829260149709	109.588277339089	79.7201587295529	160.587553477874	0	0	127.671956331577	0	0	546.270851237621	0	275.492098532827	670.737957359697	288.863916846936	170.066303780498	940.926111298087
gene948	0	0	0	0	0	0	715.030858081658	972.798082003874	858.664089221077	608.787471569115	340.055965030566	265.40899898492	586.471935899677	317.59254403705	378.038102704537	331.919429733895	247.791919317944	153.140731908174	0	324.258215533037	343.263724147601	57.789201847061	149.301238207105	0	0	0	0	0	761.743437077649	762.752238498918	0	758.018433614741	1339.06390270612	782.222499825324	772.671253558108
gene949	20.0551001045091	1037.85345710231	281.416468071932	218.898688049477	534.210982167156	761.633653214089	426.637283499232	632.919539037308	457.289110699404	239.979520085659	401.469061565146	334.979928491949	398.237671135998	306.142552450826	289.680443176199	235.620622555286	401.555643076856	202.089558333574	295.030525002748	318.951793227199	437.443647854856	148.597848578567	382.739433572325	349.621924567901	222.51908748237	499.559034943894	303.659227147811	872.802842943408	545.970239939339	286.46082426503	373.224989336384	447.925212435254	361.135399622645	515.185778105152	656.557809910586
gene95	258.407144144628	106.777613462672	313.86830693146	524.924744354626	438.329004055266	250.668240824169	255.927882579296	501.986440087527	413.93828669309	322.239739400431	318.47168707123	232.343172765909	340.954762225938	266.222278039233	258.583560535476	279.398368188236	143.932273730212	142.710970250271	190.400811087446	214.227410681027	195.428759684114	279.858656465226	148.31938640898	165.222762358871	247.491897261656	169.390707251091	279.415856863873	215.842905505075	332.948781251411	259.022047994433	113.80861701083	166.433881145321	232.688669088783	355.099305757037	195.112823638233
gene950	32.6127965917201	1940.23006341124	885.627518319216	807.629807154829	603.84875728448	545.580253127661	466.522148316784	684.476209179923	725.180927874651	580.075845347464	545.426246057698	489.665729556651	521.575757093925	520.508522018697	521.797306443612	444.09101601416	650.542812741048	612.103735033272	514.850376663744	535.645670170583	663.058132803182	325.317249920766	417.545995402177	816.221493538474	382.677493240064	445.559055046598	580.930943055658	555.954070095212	285.734148788867	1023.26531831464	822.431857142724	661.851282659222	353.169479769408	679.401751764528	531.408409549525
gene951	12.1546834891296	252.732276708568	426.742118421739	89.4312884623454	356.506822441741	238.455485100998	418.136317142729	306.519983014202	265.891412810829	366.151045093444	191.502107363201	183.239111390941	301.256356611313	213.109444049704	245.40589089581	273.487760328112	182.237660851282	163.662730216548	166.589953174503	135.45757304232	162.135072759777	118.9773672932	94.0358364326747	360.599869383388	112.813195517632	0	144.445694257194	143.723225792272	144.108018218094	283.260144664303	143.178480989792	493.506843717295	120.766616133818	421.560659239152	63.9312622805585
gene952	0	4.64191307888464	157.128494623472	66.3202838730847	222.309459907206	50.4106708771714	231.229357896518	323.691999540835	120.881775755365	213.135669944682	112.112590644453	135.288298723128	39.8086733040106	127.815069690748	146.645794675303	137.735086434508	50.992701837363	65.7825539363158	68.1908957751498	162.975037175613	98.0618007399006	0	63.5788103939295	0	47.8917248076454	46.8015796794999	144.708145870463	112.94073403609	0	209.173126629168	280.690062656088	64.7745643683821	88.7391201301299	62.8963815926254	119.834929269096
gene953	5.04330561062168	377.945209173264	75.3995886871196	287.628642581534	234.121244438216	361.971141567193	362.965883439012	507.807583688988	282.891176757469	352.138059003286	344.835800052399	196.819887828447	228.737956900912	302.737835124821	280.852495434309	218.876836320671	462.278290828489	340.00837008525	512.709453506681	292.867438528893	397.172957408163	87.3381648532384	159.21491808987	269.827486560994	316.660758449767	207.113516654265	599.383823667241	321.300064039812	317.502546623879	473.532354751988	397.556264372871	440.176161534181	190.403631024657	228.332255621158	400.239497601371
gene954	548.161707625304	5.46862408263287	389.710026344759	115.337316411535	192.245507006253	116.658289173283	532.400307559966	669.397408569176	542.039438211267	329.163092757657	281.544857180062	429.107933048337	403.926825243211	203.769042170024	248.489828732065	230.040743099651	242.89452223514	281.029044990376	160.344075245945	332.979731593213	407.978537426291	267.051911103876	487.958317471559	372.535189930546	278.913034854343	247.680529930166	310.711083787906	192.643411890631	216.767523202007	704.50915254597	250.026442365927	383.235806414961	247.980006351983	438.102441991232	256.441365786442
gene955	1732.76143021958	3596.51371807814	789.985330121536	1340.60032361637	1441.38695442067	1477.81139568451	1238.03819119129	2002.25109694584	1961.82944863187	980.973692119305	1322.73359118603	878.536403734855	1323.0817212189	1216.02853445744	1105.15763955228	1443.81622120541	4090.55521941262	3706.18231205566	2886.52932387147	4002.83955429233	1910.40602881189	1736.73282383504	1580.67837169161	606.714821370295	1521.89717934544	917.616854395842	2139.2549809946	2615.09864170942	1170.58039550919	1020.76485795034	1980.26993598844	3381.67986949747	2325.25111871443	2856.69656288959	2028.50106696966
gene956	686.717596422561	329.551051622203	831.882336948821	808.151245478216	544.763817128826	602.725696168621	551.081683778104	699.531842065074	405.188584743854	712.269924672846	579.319022090405	636.461533554794	585.146412500673	449.861430394633	554.831631796869	789.586169466692	795.747837828167	868.066861727177	1058.21428398225	1096.31329593286	995.454157403893	715.425126875637	280.796838212911	1150.84623123436	615.364848938284	705.760427326594	566.400187222444	837.45217177044	293.066170962012	608.759008338508	1367.19748479088	793.584411739103	424.479824512425	1542.32880944528	431.585591396497
gene957	664.348404378171	1764.05726868026	647.733353626986	679.134034382538	633.929775461545	442.152660367869	609.059934537508	821.225900513562	404.489032513748	412.017983471011	391.281017246667	509.635633061291	550.485884662855	522.271104657972	486.42886395154	453.187501244033	391.101804394051	314.839871159477	458.624209241642	403.300012402294	521.69534871539	205.410018588903	453.079528849371	341.187139279597	525.622548942416	277.836553075746	651.594880976873	445.687634157148	1066.06793150119	377.981854381652	424.780528607981	485.840483222765	556.79876221012	502.808782262497	553.782261860613
gene958	399.30388653488	880.835147693573	1616.06464160811	703.345084378223	947.493848286922	1050.95904353719	1184.91766667717	839.631156049208	1154.78635999154	792.489663939176	941.094923088305	857.723769843177	929.094154050341	935.879641504194	1029.38047405905	1063.0522889352	458.516876281029	570.802250636809	527.241241805185	828.53899789838	644.331470712355	558.612991729034	554.254084476771	724.553503092234	592.951157537819	377.651501081639	423.666019620044	608.214097129598	759.103650421109	773.803854066071	621.582055746169	837.89537376501	754.623019049246	642.090822862349	901.035232175751
