BmV18hpi_uninfected_b	BmV18hpi_uninfected_c	BmV4dpi_uninfected_b	BmV4dpi_uninfected_c	BmV8dpi_uninfected_b	BmV8dpi_uninfected_c	BmV18hpi_a	BmV18hpi_b	BmV4dpi_a	BmV4dpi_b	BmV8dpi_a	BmV8dpi_b	mergedColors	inverted
AAEL014576	9.50311	16.7993	14.14497	21.36405	14.26226	19.46827	30.685	35.86725	17.21972	13.5857	16.08164	17.48202	darkgreen	FALSE
AAEL014578	43.81138	33.78627	43.7347	52.7249	37.88776	36.57647	24.51852	23.43552	27.79074	22.10933	35.67312	29.51932	turquoise	FALSE
AAEL014580	3.200889	3.260687	22.51706	12.58355	8.290738	18.17946	2.605585	2.76032	15.29855	8.217436	9.243762	6.416833	turquoise	FALSE
AAEL014582	0.8147717	0.347439	1.259037	1.160669	1.240381	1.055852	2.729487	2.918604	2.420285	2.200979	2.326219	3.026549	darkred	TRUE
AAEL014599	1.408391	2.365894	1.616706	0.8822626	1.26696	0.399436	15.32084	13.91201	1.236074	2.965636	3.386578	0.7851184	darkgreen	FALSE
AAEL014600	161.536	119.9824	28.75021	30.81856	58.88781	46.58866	312.7861	350.3295	16.5959	19.06426	43.99091	11.8243	brown	FALSE
AAEL014605	58.10093	49.96093	91.20673	69.25379	113.414	59.96817	18.02489	18.04014	67.85734	71.22261	56.343	43.99003	paleturquoise	FALSE
AAEL014607	48.61801	69.06504	111.1279	101.916	114.0612	61.80874	8.439927	4.755214	14.56313	22.16724	10.96705	17.88883	darkred	FALSE
AAEL014609	145.5568	162.8318	275.6298	277.0702	332.2496	181.4043	24.67042	10.81469	16.70155	34.10767	30.46004	34.15668	darkred	FALSE
AAEL014611	4.138892	3.115858	9.106228	4.456269	7.774036	4.280159	0.7175014	0.6609661	5.720407	5.984559	2.386998	2.467483	paleturquoise	FALSE
AAEL014612	6.405845	8.798826	8.382801	8.828231	5.56408	8.233609	2.885346	2.688419	5.486582	6.541307	5.611445	5.49932	turquoise	FALSE
AAEL014614	28.8033	23.17522	38.5427	30.5087	51.01849	19.71751	2.331246	1.532911	5.891445	11.85514	10.30787	6.711667	darkred	FALSE
AAEL014616	23.24072	25.94443	40.04133	43.84615	38.4153	21.00944	6.623135	2.986492	8.149307	10.88041	9.078275	5.309052	darkred	FALSE
AAEL014617	2.08624	5.628361	25.19347	10.63808	7.53511	9.450343	0.6113663	0.8995457	2.509863	5.48697	1.174836	1.791006	turquoise	FALSE
AAEL014618	2.517703	1.88308	5.000325	2.857059	4.63011	3.540779	0.1301243	0.4135557	4.006529	2.926278	2.591471	1.470347	paleturquoise	FALSE
AAEL014619	1.8253	0.9898627	5.875895	4.203963	5.791631	2.797702	0.7429147	0.6843769	5.009519	3.64676	1.929835	1.794498	paleturquoise	FALSE
AAEL014622	0.9885098	1.902718	7.848482	25.89822	2.411455	4.214637	3.41983	3.480845	5.199831	4.123823	3.584584	2.904505	turquoise	FALSE
AAEL014625	3.353044	2.769929	4.39238	4.621006	3.545667	5.365663	23.24842	18.91403	25.28143	28.11863	28.94593	23.22181	darkred	TRUE
AAEL014629	50.16687	78.54421	54.46658	54.49269	50.84435	67.2286	136.592	157.2774	129.5676	89.73932	85.18658	89.78709	darkgreen	FALSE
AAEL014630	194.9764	215.4526	173.7335	230.3558	195.572	233.444	268.5621	282.6151	204.6968	174.6801	110.5224	160.5975	magenta	TRUE
AAEL014631	2.309368	2.578664	11.69535	16.50899	4.760848	7.589871	1.678814	2.311001	4.466333	3.506394	3.024143	4.562608	turquoise	FALSE
AAEL014636	5.089585	5.815361	6.118949	6.173763	5.277227	4.528552	2.108282	2.519163	2.52723	2.160193	1.850108	1.431205	darkred	FALSE
AAEL014640	77.3942	83.36204	76.64312	78.14784	69.89657	60.08071	42.7619	46.59816	45.41419	52.17203	113.7658	78.84117	darkgreen	TRUE
AAEL014649	1.824675	3.806769	10.47281	15.97025	7.037897	15.90224	3.449776	3.603886	4.283714	2.990599	2.561314	3.564228	turquoise	FALSE
AAEL014650	16.33165	10.12077	16.57532	11.75125	29.19287	19.6345	15.48296	16.14481	29.28545	29.61384	34.58194	34.04361	magenta	FALSE
AAEL014657	61.0936	73.13266	89.69063	86.23898	76.15082	113.8673	192.3415	188.3919	182.4703	205.6505	209.9159	208.2605	darkred	TRUE
AAEL014658	13.07208	22.55662	11.98974	8.996618	11.28141	5.997251	1.617003	1.657771	1.903465	8.713875	1.312183	1.91555	darkred	FALSE
AAEL014663	10.41334	7.296899	2.417576	2.066003	2.894491	3.066167	8.04806	7.466558	5.517523	5.376511	6.738643	5.694927	turquoise	TRUE
AAEL014664	16.51984	13.19287	4.315784	3.271101	6.466776	5.686885	4.977109	6.058669	4.286776	3.036169	4.342004	3.987969	brown	FALSE
AAEL014666	0.3274396	0.2377007	3.329145	6.547323	0.9836134	2.043044	0.07615488	0.2622016	1.632682	0.4194111	0.5986779	0.9142982	turquoise	FALSE
AAEL014670	0.584828	0.8105021	2.769236	2.959466	0.9795862	1.185927	0	0	0.5971748	0.3550398	0.124749	0	turquoise	FALSE
AAEL014673	228.838	314.1113	209.5028	118.7957	142.2727	167.8467	399.9157	409.9241	241.8357	289.241	122.3614	143.896	darkgreen	FALSE
AAEL014693	5.991295	8.38795	23.43953	50.78953	5.734522	17.24168	2.139921	2.187921	10.53303	1.50742	0.9128544	2.460189	turquoise	FALSE
AAEL014694	5.208042	5.877994	22.2925	46.97794	9.703607	19.4972	4.054047	4.936403	10.53168	6.546086	6.568363	7.402051	turquoise	FALSE
AAEL014696	3.349767	1.856952	13.50104	25.3907	3.529564	10.21813	1.151305	1.348063	6.080866	2.113544	2.222998	2.510553	turquoise	FALSE
AAEL014699	20.59743	21.19413	37.5314	42.27258	21.49259	26.14527	12.28442	11.94997	19.13934	16.80693	17.36001	18.75648	turquoise	FALSE
AAEL014701	5.003331	9.245363	50.69152	107.3651	19.28373	46.28416	11.15595	6.941	33.44047	18.8545	15.21998	9.8378	turquoise	FALSE
AAEL014702	75.05568	79.59135	108.3454	133.7268	104.0644	142.2507	149.4513	133.457	101.125	86.19168	129.2168	132.9873	magenta	FALSE
AAEL014703	6.677351	7.47176	38.62307	70.93523	14.22446	26.24771	7.639885	13.02012	20.331	13.16591	13.00895	16.69108	turquoise	FALSE
AAEL014705	11.855	13.37468	20.73672	27.26473	14.16495	22.36674	21.00723	25.59299	17.63763	10.99696	22.1913	22.06821	magenta	FALSE
AAEL014706	0.9689717	1.236741	21.19089	56.71108	2.582427	12.91444	0.8782087	1.757351	11.00148	1.433066	2.16492	5.09185	turquoise	FALSE
AAEL014707	23.2122	18.84923	15.40444	14.76099	16.37463	14.23799	21.30628	24.18756	17.52979	15.94356	22.178	19.41394	turquoise	TRUE
AAEL014709	8.303858	7.593419	22.21708	22.42947	15.87212	19.90095	17.02007	22.16213	11.46368	12.77487	17.42219	18.6705	magenta	FALSE
AAEL014711	6.427717	7.272392	39.70602	76.36125	12.39752	24.09725	5.675699	5.038032	13.3291	6.868218	7.482891	7.599074	turquoise	FALSE
AAEL014715	82.06847	77.87945	161.8157	179.442	204.5035	182.2432	90.77696	93.78608	136.543	144.7773	149.8104	146.0196	paleturquoise	FALSE
AAEL014717	108.4034	112.38	219.6638	198.6929	178.1663	163.9685	63.66312	70.48018	122.9735	128.0724	166.5978	134.6151	turquoise	FALSE
AAEL014718	1.018465	2.430867	17.00075	39.14727	4.426662	10.90884	0.5872435	0.5123322	6.239798	0.4756106	1.882812	2.537137	turquoise	FALSE
AAEL014720	7.558856	6.773971	10.94852	12.82597	9.965005	14.31087	10.69522	14.01609	12.4555	11.10174	11.98552	13.37818	magenta	FALSE
AAEL014722	7.414274	10.53006	15.96677	18.68374	14.45108	15.56053	23.24362	33.23708	9.965475	7.874759	14.37755	18.0825	darkgreen	FALSE
AAEL014723	31.09633	35.35146	23.04035	24.91338	23.31622	21.12213	46.8779	44.06925	29.6428	34.54901	45.34594	48.39173	magenta	FALSE
AAEL014726	0.4924444	0.5687246	2.261128	1.590618	1.624308	1.459478	0.6012888	0.4246647	0.1828512	0.09198622	0.2100855	0.2830956	turquoise	FALSE
AAEL014730	9.391099	7.952237	17.44022	16.76325	10.58879	7.251036	2.666368	3.816368	5.499044	4.178864	4.192235	3.672611	turquoise	FALSE
AAEL014732	182.0699	159.5806	96.53992	123.2838	88.89428	86.31605	79.71742	76.82257	50.92249	56.9788	65.89042	66.53625	brown	FALSE
AAEL014733	6.330278	5.959656	30.01777	39.65777	16.45254	26.20174	4.683627	6.111574	17.81398	13.76775	13.86688	14.27113	turquoise	FALSE
AAEL014734	38.2914	25.78837	13.67607	10.10648	14.3272	8.376892	59.78676	65.8474	1.558378	12.57719	2.002265	1.158801	brown	FALSE
AAEL014735	22.28484	46.99908	45.72812	52.75474	41.70725	83.6998	66.18835	67.57551	98.40357	85.13131	49.98999	52.33281	darkorange	FALSE
AAEL014736	6.389923	5.980455	11.38363	11.15082	10.4358	7.171355	10.53814	8.551881	7.056364	12.83514	3.2217	2.099101	magenta	TRUE
AAEL014744	3.438714	4.198309	20.34757	38.646	6.228224	16.98576	4.265415	4.977654	14.50126	5.352791	6.147496	8.221151	turquoise	FALSE
AAEL014746	60.97739	58.83667	68.11351	78.94946	59.98434	50.12902	30.53527	34.86845	31.4167	32.44243	28.08072	26.71947	darkred	FALSE
AAEL014748	1.551677	1.529202	11.35209	20.2618	3.992153	7.642025	3.401936	4.585241	8.189134	3.416316	6.584425	6.787323	turquoise	FALSE
AAEL014750	19.48328	22.18729	29.15718	43.22872	19.4289	25.14451	25.62296	28.38577	23.69243	19.97429	18.05652	17.34471	turquoise	FALSE
AAEL014753	236.4843	219.9847	313.0781	232.8212	265.2026	227.2665	92.42401	101.2438	176.5366	168.1798	141.4788	109.6237	darkred	FALSE
AAEL014754	13.15837	11.93758	0.6369421	1.843466	1.078522	1.088086	22.71283	12.44097	1.648248	0.05922698	56.00067	0.9721395	magenta	FALSE
AAEL014762	493.65	397.3363	158.1642	115.3214	115.7674	194.5682	287.041	235.527	158.8522	156.7839	296.5415	262.4308	brown	FALSE
AAEL014763	3.857619	5.49634	6.828836	10.32119	4.491922	6.427334	10.2027	10.32117	6.443113	5.310682	10.18784	11.82753	magenta	FALSE
AAEL014767	0.1432012	0.07938396	2.893126	3.552357	0.3070233	2.144394	0	0	0.4041113	0.06419831	0.2443687	0.0878115	turquoise	FALSE
AAEL014768	120.0706	105.3939	314.8408	206.8196	283.9964	177.1316	58.76516	62.33843	214.3588	201.1148	215.2401	203.6316	paleturquoise	FALSE
AAEL014793	0.6894222	0.2388643	5.539763	11.28278	1.954245	7.366521	0.2104511	0	0.5119834	0.9658553	0	0.3963338	turquoise	FALSE
AAEL014797	123.1969	127.9746	31.71774	46.24935	33.12476	37.72155	175.1245	173.5526	20.15359	27.4043	25.60076	21.28215	brown	FALSE
AAEL014799	71.07313	122.5251	93.90261	106.8239	92.37893	125.4648	172.8439	182.0753	147.3569	98.63924	131.8616	135.1466	darkgreen	FALSE
AAEL014800	1.711586	3.16274	14.0658	33.77411	2.085022	9.538614	1.044948	2.583008	5.748702	1.220734	1.294433	1.222488	turquoise	FALSE
AAEL014804	38.32092	35.98591	41.46501	30.03146	42.99672	20.97039	17.89818	21.6698	12.36296	15.0204	14.47234	15.64963	darkred	FALSE
AAEL014811	13.1577	10.50495	6.40272	4.742748	7.813202	5.532613	17.23012	17.14335	3.345594	6.518496	8.725029	10.96242	brown	FALSE
AAEL014812	2.459219	3.113651	6.064142	9.179028	5.971065	6.137675	0.8897119	1.728005	0.8793211	1.088878	0.5440019	0.698149	turquoise	FALSE
AAEL014818	14.80411	9.505825	21.38986	24.66593	27.95042	18.61657	36.80389	30.5114	11.20617	14.34985	23.60461	21.02996	magenta	TRUE
AAEL014820	1.898542	3.081532	2.591667	1.325919	1.100128	1.632809	8.771473	6.637412	4.915627	5.635876	5.647772	3.77576	darkgreen	FALSE
AAEL014821	53.69811	63.34682	24.91197	27.0634	21.52249	37.45911	99.42912	89.6	40.90455	36.10422	73.11731	50.37516	paleturquoise	TRUE
AAEL014825	0.244966	0.1357975	7.573624	14.68562	0.4713393	4.473275	0.0531752	0.3661649	2.425577	0.1098203	0.2368821	0.5257489	turquoise	FALSE
AAEL014831	17.72432	15.75791	27.44781	38.45496	31.02398	42.67109	94.87051	113.3379	106.418	84.58202	98.15696	128.0395	darkred	TRUE
AAEL014836	18.14834	17.86397	25.3197	24.59032	18.30382	27.87341	39.88736	41.89496	29.18385	19.9229	24.53746	25.73495	darkgreen	FALSE
AAEL014842	5.62258	3.929414	2.647884	5.525968	3.804277	3.305788	1.789681	1.678393	3.747224	2.989232	2.12192	2.51401	darkred	FALSE
AAEL014843	45.18272	53.51222	218.4943	593.9156	134.505	167.3118	176.7061	159.3974	231.1555	171.3848	266.2897	308.5859	turquoise	FALSE
AAEL014844	4.324997	3.460184	17.25166	36.25419	4.871501	12.13599	1.888159	1.958617	7.105564	2.708006	2.226514	3.833696	turquoise	FALSE
AAEL014845	18.72116	26.39264	97.94103	302.5132	72.61953	110.6337	51.62999	58.1291	154.5692	101.7955	141.1227	152.7765	turquoise	FALSE
AAEL014846	50.24076	45.96115	30.85303	21.99972	39.49046	30.63715	72.12366	64.49759	53.11639	49.22591	77.54104	67.87581	turquoise	TRUE
AAEL014847	106.7248	86.34071	73.85235	46.3279	82.43558	61.70673	97.27277	98.37469	74.26881	84.60315	128.1538	119.951	turquoise	TRUE
AAEL014850	1.677999	2.918284	0.9064433	1.615376	1.017429	0.3079352	3.776376	4.851841	3.884984	4.056309	4.547842	2.799362	darkred	TRUE
AAEL014851	3.36019	3.873818	7.441316	8.554786	6.424477	5.519744	2.287451	2.884874	4.549076	3.432728	3.755052	3.236595	turquoise	FALSE
AAEL014852	67.67056	38.20223	6.484116	3.551756	6.777305	7.119359	30.99113	25.18386	15.47889	12.19737	38.36408	39.22706	turquoise	TRUE
AAEL014855	39.12178	46.43375	49.77582	40.23992	57.45148	41.20457	30.70531	27.88635	27.90281	33.6942	198.0468	126.9855	magenta	FALSE
AAEL014856	1.465022	1.194322	14.78919	24.82954	3.091261	11.66814	0.9119547	1.449168	3.423889	1.899515	1.654423	2.510114	turquoise	FALSE
AAEL014863	11.48332	14.71447	27.97303	42.8109	18.90609	34.92351	12.40588	13.04317	20.44513	16.27137	11.29977	12.41679	turquoise	FALSE
AAEL014867	3.839791	3.60954	8.149184	8.691502	8.735072	6.964593	6.523914	7.5659	6.830413	8.923977	12.22878	10.62638	magenta	FALSE
AAEL014868	3.86486	3.412998	7.010178	12.43309	6.541316	7.993795	2.502951	2.688419	2.267576	3.254699	7.83416	7.905273	turquoise	FALSE
AAEL014869	4.60928	4.258609	7.848374	8.138872	7.253347	10.25752	12.63188	14.04451	8.272189	11.30768	13.69925	14.2499	magenta	FALSE
AAEL014871	195.8142	158.9466	58.37583	84.96078	83.11338	76.12426	49.19983	95.13648	22.13651	9.429331	130.0755	122.5941	brown	FALSE
AAEL014872	60.21568	48.21349	74.27969	77.94026	78.70452	58.41639	42.56016	52.83674	37.85819	37.49019	40.17732	35.24677	turquoise	FALSE
AAEL014880	0.7150922	0.5230451	0.6840513	2.566422	0.2825529	0.7436308	0.02425411	0.05138894	0.5531736	0.5788282	0.9152129	0.3882525	turquoise	FALSE
AAEL014884	5.341881	7.814501	7.664998	5.751505	9.421793	15.09127	1.570253	3.582932	1.212146	0.9978373	2.152333	8.189149	darkred	FALSE
AAEL014887	31.79443	34.34391	52.93243	38.96568	44.98104	47.35114	34.47189	34.95394	33.04597	34.40377	58.09893	64.91948	magenta	FALSE
AAEL014889	0.967808	0.812889	0.7069724	1.212534	0.3627586	0.9881335	19.40888	22.38244	33.25714	24.32337	6.681214	8.294997	darkgreen	FALSE
AAEL014891	36.1235	38.02102	112.6707	102.2492	100.9076	76.42709	21.6446	23.34626	73.45859	83.61729	66.82642	67.86535	paleturquoise	FALSE
AAEL014893	120.4452	139.1489	521.6582	424.4615	592.4174	443.1583	16.80579	9.597371	37.40135	41.36665	43.69451	62.03207	darkred	FALSE
AAEL014894	0	0	0.7392669	2.149524	3.750619	1.958911	0.2621187	0.2776849	0.8369549	0.4210435	0.2060599	1.727731	paleturquoise	FALSE
AAEL014896	0.04697321	0.3037967	1.024499	1.699326	0.7940635	0.8206441	0	0	0	0.1754873	0	0	turquoise	FALSE
AAEL014900	4.073034	3.788304	14.19304	15.94748	6.881936	7.17125	5.30189	5.679331	6.952196	3.829532	6.191993	5.152339	turquoise	FALSE
AAEL014901	5.969912	4.717706	14.05578	15.40458	10.558	11.96723	2.936453	2.957486	9.225279	11.54062	6.199189	5.569044	turquoise	FALSE
AAEL014902	20.86294	28.1478	34.84055	38.59899	25.26379	23.60952	19.30924	28.29328	14.77177	18.02273	14.33833	11.82935	turquoise	FALSE
AAEL014903	3722.811	3507.928	2924.492	2661.778	4050.254	3528.997	3113.844	3071.168	3271.619	3516.807	3020.897	3443.955	turquoise	TRUE
AAEL014904	8.133669	6.77506	34.34752	33.65009	32.71905	34.55184	17.39289	21.29687	30.17011	31.14232	32.21855	39.76508	brown	TRUE
AAEL014905	61.27416	75.94098	83.85352	78.08418	55.80658	58.91681	81.14536	95.42822	44.56998	56.63066	45.35596	61.60025	darkgreen	FALSE
AAEL014906	31.84042	41.31934	56.43894	50.86628	54.56926	57.44924	132.6211	103.4561	41.4976	76.31952	129.9158	120.5342	magenta	FALSE
AAEL014908	6.385488	7.321931	28.53451	46.06342	17.1131	30.7708	14.10861	14.06148	13.76037	13.54655	18.2908	15.51383	turquoise	FALSE
AAEL014912	0.4197887	0.6787401	4.758562	6.960473	0.6274222	0.6875537	2.990015	1.448037	1.013176	1.254632	1.969982	2.574159	turquoise	FALSE
AAEL014915	57.54293	63.24679	71.87665	114.0714	57.96021	79.20078	84.90373	85.86574	80.52781	73.82393	102.305	106.1506	magenta	FALSE
AAEL014922	48.92025	64.5199	272.3497	219.3709	170.5997	256.7708	56.13588	67.30581	137.4604	130.0256	113.9632	144.4563	turquoise	FALSE
AAEL014932	30.10227	20.19153	56.95748	49.19972	61.82934	73.71041	94.31462	95.85512	111.3156	130.2682	107.7245	117.5331	magenta	FALSE
AAEL014935	400.5641	429.46	499.1199	548.579	427.3998	477.3072	449.4388	443.6824	277.0627	289.1856	290.7345	288.8875	turquoise	FALSE
AAEL014936	76.79313	50.31759	24.30401	15.64364	18.59859	10.10028	40.67639	30.26016	19.11339	15.6721	29.35042	22.31924	brown	FALSE
AAEL014937	141.6825	109.1481	307.2578	242.3415	635.1159	530.036	1203.453	1151.351	2907.97	2279.65	9446.645	4684.155	magenta	FALSE
AAEL014943	131.4593	144.0874	330.2713	404.19	253.6927	335.6779	309.3555	337.8947	294.0039	256.935	325.5035	348.0857	magenta	FALSE
AAEL014944	2739.494	3259.881	2902.99	2198.378	1827.705	2409.623	4078.72	4230.496	3691.58	3435.554	1538.969	1749.475	darkgreen	FALSE
AAEL014945	5.92656	4.451192	3.818547	2.634743	6.463623	6.966272	7.407687	8.408143	5.423442	3.199739	22.11921	31.6526	magenta	FALSE
AAEL014950	7.638485	9.544232	27.47399	17.67032	35.45329	28.95911	9.474854	14.55442	28.25467	36.96174	95.21647	65.40795	magenta	FALSE
AAEL014953	1.16902	2.700205	6.374168	5.789848	3.614968	3.282322	0	0	0	0.4367346	0	0.6720443	turquoise	FALSE
AAEL014954	17.16032	16.34767	42.86721	54.29897	27.27484	33.61919	17.22581	19.85897	37.63687	32.15429	45.21507	35.43937	turquoise	FALSE
AAEL014955	1.042986	1.063323	2.931209	1.920656	1.853582	2.288903	0	0.06202967	0	0.02687238	0	0	darkred	FALSE
AAEL014957	17.34536	17.50442	49.35522	76.1175	24.23703	39.78166	16.9363	16.63653	29.26361	16.83845	26.79442	31.6965	turquoise	FALSE
AAEL014958	24.25229	23.51083	16.53746	15.58925	13.5365	15.80966	32.26463	22.63106	15.51045	12.73868	35.70299	37.12348	magenta	FALSE
AAEL014960	23.24311	18.98774	23.50186	23.31991	20.09506	18.83055	18.56216	20.33411	25.77611	24.71578	22.28322	23.66862	brown	TRUE
AAEL014961	9.94532	10.16161	14.90839	22.02057	9.50358	15.11182	17.47715	19.22134	8.862794	9.004562	12.8783	11.34501	turquoise	FALSE
AAEL014965	91.63535	95.11707	77.16098	62.84278	73.36864	53.56792	53.93851	57.7515	32.03302	39.43989	41.34693	39.37586	darkred	FALSE
AAEL014980	17.32605	18.23122	16.94227	20.54314	11.09031	16.34923	24.11565	15.03353	26.17042	21.89579	76.88176	36.31641	magenta	FALSE
AAEL014998	7.503479	7.093097	23.0486	40.2746	13.76428	15.34577	6.334197	9.406487	14.83363	9.992984	14.55322	13.28691	turquoise	FALSE
AAEL014999	21.71341	18.98493	27.69047	21.60513	25.76712	23.81458	20.75129	22.02437	21.38691	19.16507	34.79624	41.03526	magenta	FALSE
AAEL015001	19.36747	18.87496	14.62528	24.20321	13.93285	17.06414	23.81215	22.46369	6.606845	8.384424	17.29034	14.39624	brown	FALSE
AAEL015005	0	0.04165307	4.91636	9.591499	0.2974085	0.6469738	0	0	0.4017576	0	0	0.03455627	turquoise	FALSE
AAEL015006	548.7901	659.2501	230.3647	258.3522	466.7771	1177.246	297.4646	393.259	270.4113	328.3597	573.164	655.8654	darkred	FALSE
AAEL015007	11.77587	17.61115	15.67415	25.33799	14.3958	20.58443	25.06477	27.5016	15.92488	23.04095	58.09616	53.52533	magenta	FALSE
AAEL015010	26.27081	38.90811	47.05863	52.72244	89.45516	40.59608	12.81816	12.50768	48.51651	38.36478	55.15209	53.51295	brown	TRUE
AAEL015011	5.614924	5.039524	4.972187	3.040016	11.57537	5.705547	10.31662	17.01649	16.67917	11.02781	17.65771	15.24797	darkred	TRUE
AAEL015016	0.08455178	0	0	0.2184848	0.03486133	0	4.817874	4.156105	7.032527	8.339158	3.607128	6.934595	darkred	TRUE
AAEL015021	0.7468741	0.8118264	1.109504	2.005634	0.6702261	0.1918859	0.07152586	0.151547	0.4893959	0.1641323	2.361608	1.043938	turquoise	FALSE
AAEL015022	5.231025	7.23099	4.226417	4.003157	3.757792	4.192822	7.419015	5.534686	10.66798	6.02814	7.707767	8.373901	darkred	TRUE
AAEL015035	0.4059098	0.6000456	1.863792	2.027845	1.138045	0.455878	0	0.07000812	0.3617274	0.2426303	0.3463366	0.186679	turquoise	FALSE
AAEL015036	2.021163	2.736379	2.618741	3.412891	4.414228	2.222524	3.9747	5.815656	3.596382	4.470711	11.30334	7.040559	magenta	FALSE
AAEL015038	9.912127	6.974651	8.138072	6.276105	6.41445	9.911785	7.801487	6.000462	9.310948	11.72231	20.10727	20.88106	magenta	FALSE
AAEL015043	5.303248	5.451006	0.3043826	0.1141982	0.3826495	0	3.939213	5.144976	0.09845835	0.1981242	0.113123	0.1016241	brown	FALSE
AAEL015049	310.0319	281.8835	86.53364	88.85127	84.88622	73.51484	185.5982	163.1747	39.51872	41.49904	65.69712	50.17709	brown	FALSE
AAEL015060	0.2510501	0.289938	3.530241	5.568201	0.853956	2.623746	0.1021798	0.3247436	1.864365	0.8910038	1.981395	0.8178317	turquoise	FALSE
AAEL015061	45.42479	45.51775	79.84484	104.7207	54.49994	88.57059	92.98539	99.0835	148.1429	135.5749	100.6711	99.27054	magenta	FALSE
AAEL015062	9.919935	10.48758	18.35548	23.84805	15.79049	27.5602	24.18488	22.51424	24.59268	23.19471	21.77069	26.21565	magenta	FALSE
AAEL015064	47.74949	50.97777	149.1985	159.1131	78.43259	174.6772	186.1077	189.097	291.5096	237.7541	237.3581	240.01	darkred	TRUE
AAEL015067	3.814827	3.91622	18.93546	14.14755	16.85022	13.55417	6.498216	11.11816	16.47333	17.52446	25.55735	17.78816	magenta	FALSE
AAEL015081	0.5871403	0.5095941	1.388816	1.011461	0.5355154	0.7770922	2.44765	1.749128	1.559124	1.940914	2.019056	2.004748	darkred	TRUE
AAEL015082	2.246761	2.382099	15.13624	11.92867	2.809441	8.503062	1.888871	1.334029	5.962853	3.10979	2.671251	2.710272	turquoise	FALSE
AAEL015090	171.438	176.2443	163.504	123.13	192.1711	176.0228	250.7399	337.272	162.8513	187.337	226.4599	323.6616	turquoise	TRUE
AAEL015099	1.929627	1.83376	7.902219	13.68298	3.028444	6.768878	1.948142	2.076801	3.660644	2.003512	2.19167	2.850565	turquoise	FALSE
AAEL015100	55.48806	57.75873	65.99514	69.35313	52.96331	49.3325	84.33316	82.25516	45.32546	45.21288	74.27443	68.66077	magenta	TRUE
AAEL015108	7.91112	8.105462	17.74703	22.07565	13.30308	12.14132	3.83021	3.582046	7.628553	4.571715	5.882394	5.839318	turquoise	FALSE
AAEL015110	1.731835	0.813599	0.2358633	0.07584954	0.1815377	0.073259	0	0	0.1307905	3.004696	0	0	darkgrey	FALSE
AAEL015117	1.997663	1.745916	12.33336	14.88154	5.52069	10.64521	3.032524	4.469724	7.618066	5.163641	3.270753	3.641814	turquoise	FALSE
AAEL015145	12.46694	8.193548	10.91762	20.25893	8.266733	8.821196	2.406305	3.879226	7.063021	7.874583	5.154124	2.758423	turquoise	FALSE
AAEL015151	56.30563	62.36548	31.10198	31.19792	26.58987	29.90738	61.91592	57.47995	49.46426	36.83363	54.50373	39.51689	paleturquoise	TRUE
AAEL015171	3.223917	2.531847	12.95268	21.03506	3.422805	8.347925	2.689938	2.01563	3.351834	1.50553	3.163374	2.409367	turquoise	FALSE
AAEL015177	0.4967202	0.8375475	5.288514	10.43948	1.930253	3.130256	1.506166	2.034672	5.191954	1.484559	2.828993	3.188682	turquoise	FALSE
AAEL015190	0.4596148	0.3184857	5.275965	15.14268	1.705523	2.437584	0.2806014	0.693619	2.730578	0.9443919	0.5882394	0.4403709	turquoise	FALSE
AAEL015198	3.677617	4.341667	15.71363	19.71012	8.739835	11.75999	10.22831	9.690486	11.26577	6.678787	11.72344	13.27236	turquoise	FALSE
AAEL015199	3.916803	3.801584	27.47639	44.81254	9.999496	20.01999	8.759918	12.419	12.01684	4.995843	12.08505	17.07338	turquoise	FALSE
AAEL015202	44.27253	50.38214	52.21536	58.94484	40.45909	59.28977	66.69355	70.77062	47.51268	42.5597	53.32248	70.66361	magenta	FALSE
AAEL015218	18.32447	19.01656	53.03571	43.16205	42.46731	75.91606	33.36764	41.78997	45.4038	50.54892	55.20444	62.04109	brown	TRUE
AAEL015219	34.07132	47.59228	44.41397	47.85081	34.90535	58.80356	70.22991	57.76753	36.62397	36.93484	47.89299	58.42859	magenta	FALSE
AAEL015236	33.06849	24.98466	20.39888	37.26799	26.44051	30.85299	104.4031	91.54745	32.93466	34.40665	43.77312	41.81094	darkgreen	FALSE
AAEL015238	70.03989	71.62442	97.15525	101.2167	128.7118	117.9393	109.0352	114.8757	151.6681	154.2478	140.9762	160.7756	magenta	FALSE
AAEL015244	22.88721	20.29421	57.83623	77.02535	45.92683	53.09497	25.51515	30.45241	68.16523	54.62698	44.56255	52.4451	turquoise	FALSE
AAEL015249	35.84239	60.91578	30.97735	52.4542	15.49592	39.53202	27.69754	30.32156	38.81604	67.24877	14.43522	17.89974	magenta	TRUE
AAEL015258	3.339389	5.673027	15.20962	32.93904	4.219394	9.947492	4.559773	4.273188	5.119834	3.380494	3.216934	5.036742	turquoise	FALSE
AAEL015260	26.24646	19.8479	12.23041	14.84768	11.32162	13.34971	9.871674	5.901252	5.210553	7.184171	7.243076	7.768347	brown	FALSE
AAEL015263	5.038662	5.026401	8.340595	15.94488	8.12926	18.47581	14.77159	23.14261	34.2189	16.69602	9.657542	27.90268	magenta	FALSE
AAEL015275	3.184446	2.410457	4.316082	2.70986	0.7276705	2.465696	6.83966	7.411271	10.08625	8.485414	3.895575	2.205625	darkgreen	FALSE
