agss_BmV18hpi_a	agss_BmV18hpi_b	agss_BmV4dpi_a	agss_BmV4dpi_b	agss_BmV8dpi_a	agss_BmV8dpi_b	polyAd_Bm1dpi_a	polyAd_Bm1dpi_b	polyAd_Bm2dpi_a	polyAd_Bm2dpi_b	polyAd_Bm3dpi_a	polyAd_Bm3dpi_b	polyAd_Bm4dpi_a	polyAd_Bm4dpi_b	polyAd_Bm8dpi_a	polyAd_Bm8dpi_b	polyAd_Bm20dpiM_a	polyAd_Bm20dpiM_b	agss_Bm24dpiF_a	polyAd_Bm24dpiF_a	polyAd_Bm24dpiF_b	polyAd_BmAM_a	polyAd_BmAM_b	polyAd_BmAF_a	agss_BmAF_b	polyAd_BmAF_b	agss_BmAF_c	polyAd_BmAF_c	polyAd_BmAF_d	polyAd_BmEm_a	polyAd_BmEm_b	polyAd_BmIMF_a	polyAd_BmIMF_b	polyAd_BmMMF_a	polyAd_BmMMF_b	invert	module
gene990	3940.78699505067	7592.4964136433	2267.28350876991	3391.77158322742	2494.08551481418	1593.74532303427	1991.98979271903	2015.04946745385	1823.98199044382	1472.95219343444	1368.04965949058	1099.38403833074	1633.29931496729	1266.44409779472	1531.46179945811	1449.65544808311	1328.26199508746	992.012738038211	1837.07490336097	1371.29953233237	1515.88359402349	520.611524386288	680.437475016549	465.957505992745	1355.22904543718	1347.0694168046	1513.45975148522	1644.29178857483	230.315493402132	330.194721321757	1634.24874292316	4253.18815437001	2436.23671295064	3019.9438189944	1922.94962272768	FALSE	blue
gene112	1928.45034285284	3717.81771689535	1884.42095780661	3350.19170877242	1429.8528241042	2526.43840406015	1971.2723655145	1723.76562519891	1668.85888713062	3160.2628033093	2734.97926065191	2480.25473514792	3282.33939753244	2758.09153252265	3469.34763029163	3053.7235499266	4106.39004253657	4079.5647446188	3003.7508928833	4318.34740112564	4286.96739077005	4124.77128236859	4161.86848742852	3420.37453107592	3607.58777755417	4485.51174244793	2493.19541284359	3376.351619768	4025.9659935304	4451.20413466869	5098.486562869	2684.25059591739	2541.93520847846	3167.18780719404	3465.48607056339	TRUE	blue
gene365	944.135557150359	621.759034623915	1904.12406349047	1019.25668210779	1564.86689230048	1164.29158700263	2007.42999916948	2741.68851783872	2177.16339896551	2437.24535504037	2405.63736095995	2259.57695747957	2167.99804088011	1865.6225853147	2120.94831122384	1915.30400806723	2768.90443823598	2554.91025296321	2201.10557667657	2445.15578278012	2451.6741369634	2819.5270187939	3174.47751965474	2450.99533931207	2122.65456796394	2651.82469951073	2171.91453721586	2310.89328951057	2665.27473948923	4073.9753417306	3450.01833334354	2250.78300203813	2516.06479312831	2116.06004567886	3938.81115779685	TRUE	blue
gene475	429.240126003151	381.300222739969	587.110620160603	529.269368721843	437.923686889451	442.679973669709	605.57761660746	359.095861797965	566.82727667649	625.573274556735	911.690019856676	939.723646611686	873.461524518869	715.829063186154	713.741560898539	657.826178474648	816.012928226394	839.805881373772	518.66160291643	643.514375278508	440.388810735487	751.871842745384	1194.83620380617	771.941244161454	744.381395169645	921.775664843634	766.554873014613	386.87512373115	356.448670632521	1028.76800366485	328.313528014756	482.45048164286	427.315969551719	741.414688980651	553.609522828381	TRUE	blue
gene93	11.7997165003648	44.5556696059542	666.646834613067	1024.2171332854	788.608413209437	480.645979016363	1251.32523071368	1277.38135564569	1125.82535183532	1538.2345942311	846.458528505419	647.099553955972	608.290076582702	898.206149153954	673.879889583765	703.008924733269	858.99273516734	795.829966861307	1033.37206009622	1011.10966204511	1149.97080579386	1759.295678252	2059.27100456516	967.28271116013	1731.87035518635	596.952660685482	1910.34712622937	1506.79110706603	2066.06001747918	862.697814151648	1275.21068247815	1087.37181440957	1450.56156398981	1417.40718944234	1021.16944474882	TRUE	blue
gene1031	210.171355813307	872.910425630492	1118.30594316305	933.500855561068	933.487220390658	881.418184864801	1012.90463123091	976.697622498475	841.837410744393	704.979222284117	666.512634181176	518.396793408561	374.82420130073	570.430793079552	628.205054035243	667.716768220395	227.662987912649	245.75748097124	212.294926941538	273.655873111906	382.110878515515	348.190987354248	343.127564937096	240.662964498709	226.453396613901	336.845520705026	326.192237101057	352.561226897126	540.230453698889	638.117484970047	243.524104524859	789.61291137289	510.559340243612	486.499925976815	514.276062993657	FALSE	green
gene1040	1477.55322201768	2099.85847243448	2766.59464355549	1728.93131511644	2449.20331994221	2110.18298020717	2497.98720403477	2300.23444439204	2322.29016783903	3039.33096894655	2087.45090215458	2526.93396326033	1531.62715494703	2071.44737912454	1896.0004428126	2028.43083700686	1387.79734773167	1657.71400969803	1576.37608881835	1972.9310770019	1593.92689539432	697.573036996208	560.955489107582	851.809638911774	1084.59690294153	692.928651368143	923.463110547308	630.43415911655	489.084602496146	1049.4224231533	2529.22220351827	1678.94891734065	1107.70476742912	2129.70440476023	1313.63127848258	FALSE	green
gene148	1571.61476842522	2546.18594720301	1494.46889609682	1547.33473121784	1514.30916962579	1716.98738215451	1383.48932820275	1621.72106951339	1923.28660426736	1226.15228875819	1408.06386263404	1229.32316614823	1220.6193884493	1122.19941612915	1076.44145687107	1148.3474760954	1025.02985771826	843.467296804886	1022.28297177749	977.227489289319	885.844839929406	570.324220663677	573.683798391494	537.368299507065	799.632094226971	706.589865550063	777.03976771176	756.545627613176	1300.49600973233	1445.26981634139	582.98944026298	1417.24898451927	1161.85902592632	1879.21509916356	1779.26843217522	FALSE	green
gene188	3598.35194880997	4107.80293297347	1868.19815805811	3264.55388622653	2275.62859387474	2511.50220614568	2744.40203010439	2138.19089496459	2538.43418424227	2085.9287868778	1880.57632567942	2145.20415808107	2174.38694311837	2307.10312958832	2502.3167836988	2237.20085377392	1998.09429111028	1147.64406451371	1724.83345062043	2122.76084832719	1790.14671028198	1766.44642354131	1437.47019030543	1069.91752712492	1466.1237768663	1433.134420811	1329.42218340243	1585.64915601032	981.482353512129	1504.29427611427	1527.42381891437	1730.65994673043	2267.48194483556	1296.53091798714	2631.05149078272	FALSE	green
gene213	588.618066906085	841.939878885699	778.438204383547	998.984424419121	984.316510505098	1102.41869869708	642.510481822886	818.818157489549	712.033661228757	786.421049395498	906.508828334524	631.69505022772	496.456640528763	619.316960705726	650.829577796658	562.447232138118	235.252469153441	289.761420288547	371.144692422831	269.969352082843	525.533306557733	368.981189957191	167.153011465367	367.243545463911	342.000618723499	490.152230233822	460.241160153992	231.604154595838	227.731095126333	259.684563133693	695.003828773904	510.534557196431	450.783977157477	840.732684578683	400.953198778374	FALSE	green
gene227	1490.56871238669	2561.64218891634	1923.42917576533	1512.64659891328	1601.29990444781	1719.28667069485	1610.19771626365	1425.22229302843	1564.22504273752	1548.95889445379	1332.51082279535	1363.20253165353	1740.66626601757	1376.0020139195	1130.41730585275	1205.22186519162	983.399927423796	935.573873705743	1266.07048850382	1161.98617863036	876.984907480219	568.182014373604	512.761479256146	531.45689932867	915.971051890141	409.882935081235	1045.6450733586	1030.40247280469	719.095736257656	822.192449026686	1042.89285149603	1201.56547106899	871.217435213058	1610.66602481891	1168.40046297244	FALSE	green
gene263	886.050529449383	2139.93392220244	1849.99588336915	2070.05486876793	1546.00455859549	1749.08840689894	1085.20774163607	1212.19139421331	1095.98633370305	1315.18779128653	1188.86640619418	1122.09919763851	1404.88509260683	1283.11920206541	1114.66902727298	1171.25860301323	608.381731714616	783.977470884778	776.334092203126	857.211331938844	1113.26169014078	550.855306767515	687.332676392448	1344.18442610383	658.989173755088	928.386726590258	928.303045784702	781.541374652748	601.386591377052	1225.17056045771	851.961358885735	857.195306276186	908.86994427647	954.48760968353	1258.71926448003	FALSE	green
gene385	3295.11478546055	3249.60298256203	2814.03875204143	3062.68708011295	2486.70037074708	2256.41823714789	2306.48202588076	2384.33723092755	2717.89461872329	2090.2437923774	2511.30694506487	2685.32790358896	2277.09466971002	2613.39807333603	2322.88861363464	2469.31558339406	1731.55434332733	1659.63855005404	1112.04616057409	1736.54721341977	1881.67726524445	1224.35902411136	1427.48000452837	970.534981758374	1007.39082695637	1101.81004148876	928.10359122337	841.503519312156	1133.2420301592	1351.97856855711	1614.9977075988	1799.75294218056	2328.7480545686	1093.83604929205	2364.88293057606	FALSE	green
gene397	2298.72201616306	1683.67673727274	3312.84851935889	3422.02285607464	4680.23270852098	3713.45687308232	3202.65583264985	3906.6181356013	2979.84097534726	2925.08825397775	3176.45820014202	2989.01783218091	2845.24631759815	3223.35117819244	2643.20850301922	2551.54609412277	1694.40941738562	1422.03780272086	1461.94118187393	1642.936789964	2589.48115391424	1544.67911833771	1440.89173627736	2603.80691627917	1518.27344423132	1339.83828329992	1111.74143883094	688.309379101614	938.736127185151	1295.93328116093	1526.16309162745	2531.70643190052	1540.02400869752	2218.71639345149	1619.47584795315	FALSE	green
gene405	3385.68550065304	2297.85931579397	3737.56240599084	4586.33428892626	4355.44656479601	3914.45825156534	2838.77884789873	2873.76200804501	2994.70971126469	2368.92507295772	3222.07040096906	2664.27641164041	2628.3510476974	3494.04603798569	2639.04390085829	2914.64863420255	1758.55476867997	1391.54540840124	2272.42996707719	1476.56285410351	2526.02150246642	879.208011633246	932.228736162978	978.548491937476	1863.78504144847	260.555012921586	1945.75075982068	1070.18629300724	1460.82820186821	1363.53295292772	2112.81547615949	2604.18048976061	2268.06168454374	3101.43702810219	1819.67341066751	FALSE	green
gene408	2025.09764734114	5680.69549618758	3944.36438036418	4586.61928299298	4565.50866217089	5048.73728928094	3669.48011120528	4698.83501772793	3196.32712619937	3852.32282008502	3534.41103543739	3243.57965416095	3155.85137885717	3871.52175640352	3121.77231103	3249.57459692427	1937.07523439197	1934.30763255495	2499.84603838683	2231.19062150435	3576.02726407708	1315.41538972496	1580.49494559539	2452.27566158046	2047.16806910649	1700.10682139127	2367.43239015388	2311.05955769045	2318.68182121697	2992.35084072198	3646.46232989607	4634.35688250002	4067.50388245578	4958.85065824434	4437.32524913563	FALSE	green
gene418	907.573839947103	1716.55835696664	1580.98272051226	1206.5291326038	2040.37929475063	1074.05558407575	501.298808111597	394.648548420928	680.237494996183	910.024448557183	282.02815827697	403.680681727658	403.347866962568	384.644787389378	489.106225786345	787.331637779747	192.420429209312	141.421599811765	390.37184519685	125.840282201449	282.922746605186	126.507142130281	140.403206286594	0	313.641708673379	0	351.247812066768	61.9104792071358	0	0	13.2972671321538	985.62638772322	409.511137487064	1038.78689387398	449.006125746131	FALSE	green
gene419	1798.13870632161	1433.24134531946	2106.0219564557	2851.84091466484	3246.18799223955	3154.78698141724	1784.03756418695	2166.55389223923	2139.9688659987	2695.36339544328	1853.75697432006	1631.2219985948	1627.02010680391	1899.45209824228	1564.7617024312	1829.20324001634	535.117413081287	730.476000190489	991.007833519273	738.148402641946	1562.49299828621	589.179871500579	314.414892468956	642.593084105301	725.216754322465	631.331151309317	925.498617233142	861.897414221934	251.661807424769	1537.06535587404	724.728501467569	1521.95450268741	1273.38895612386	1256.72458460858	1902.44467275774	FALSE	green
gene420	3494.10450405859	4334.05729944829	4284.99387691947	3857.64707133218	3670.93525302234	4247.61105133611	2872.10338756769	2793.7404069577	3442.84955251675	3091.61245846846	2260.45478625841	1974.78181339962	2144.96589034143	2545.41794690131	2312.86216826454	2523.27793479638	1418.36937658379	1328.94800435696	1970.51263503023	1291.84929701944	2326.49404888895	1605.47497248758	2019.35127290108	2356.25732130024	2099.76475233926	1889.60524742934	1414.76768154393	1097.46009327936	2107.04471191654	1901.57387844698	2139.1946798438	2037.2221449199	1323.19376304986	2009.18468001287	1810.18463180934	FALSE	green
gene421	1073.00274699467	3545.9203790197	3183.16893322164	4154.80477287448	5739.68080665679	5545.59059647645	2353.14941038224	3222.80057478712	1924.26739922571	2227.57362737994	1798.62339902199	2146.0066636899	1578.7438226671	2145.90205326105	2037.34588142969	2267.70581466108	1420.86565967187	1387.4741151422	2083.61987433772	1392.82499887099	1981.0484629645	1058.86603472092	1124.1855976281	2091.99240861378	1554.45393118866	1520.10357374646	2781.12839018719	1629.21703221251	665.713083347699	3317.96585780955	2165.92862664065	1553.416015124	1136.37814903266	2096.00775726414	2917.82979750789	FALSE	green
gene424	3370.83916671346	6716.43814411528	5302.60303239467	4427.82243351922	3646.91408939048	4492.92579162973	2408.45634812056	2339.71945568445	2912.74018397933	3967.64233979062	3972.35276934516	3495.91808113497	3719.37005304824	4396.31508132087	3480.39100467304	3906.09657376346	1410.93300235732	1301.19416447217	1402.74838824684	1150.30601960345	1993.42482844666	1613.23949258356	786.524122420638	1003.23103448164	1249.46770171815	725.906265999538	1764.72303990042	1727.30236987909	1165.2595755296	806.362403155441	1512.81985295811	1586.92248594787	2488.09039594413	1305.46755182671	2938.64575536999	FALSE	green
gene450	369.774645266456	389.530429395912	405.953233191936	637.66528616583	538.777270830253	645.142664643457	467.596968661023	449.533984361402	542.513172911293	530.646323469557	436.649321406016	404.177753942209	322.48597699681	430.983652262552	453.277151434205	353.717986357217	178.97966606263	153.402067767409	218.079092080756	144.50677551549	189.244192184419	243.26683098558	281.522836224283	386.037961134608	272.343349489377	206.589134121933	296.730590188614	241.102549408703	317.055239523738	89.198055760808	278.061131143562	414.419835160278	474.641503152808	473.363545493066	302.409327876897	FALSE	green
gene511	1551.11282335226	1699.29085800043	1062.55206723465	1457.87774496819	1431.69075194825	1418.92887756145	1365.17853265573	1911.83221058573	1255.26995242021	1719.58723961189	1157.22786282458	1349.48121062883	1610.94699604036	1027.45830895788	1213.84848323659	1308.64170704147	618.367139263837	755.353658384108	685.154328507138	697.606897742394	811.131336380568	524.687273589628	450.16383456866	654.512042245931	609.625988998036	369.765421756411	505.826852456142	432.8744421633	337.258127936913	952.54223818821	307.594376579683	1599.05819546704	1268.51934844478	1491.19014829715	906.040770373313	FALSE	green
gene517	1007.25653166973	1939.13018463433	817.176643389428	463.513192783317	1276.62014347859	1308.29427633506	1331.52346138781	1047.47185410774	1443.51480360403	1373.02351243427	860.368505044662	1124.47498882861	975.100729742546	991.109114255201	1007.22352120068	897.327228186574	815.181702582589	652.874469235265	707.410892407627	720.134045696247	798.129022734234	486.190571163724	508.395131543932	437.087779232991	610.574065823335	115.980385238942	612.009285710655	456.347741915659	586.360658578889	656.811869020976	466.766154406782	936.651822111767	715.390085856907	1042.66010501618	824.608202448987	FALSE	green
gene697	588.150629631029	1776.66204269439	1570.55353654426	1265.5075992187	1204.6379863994	1086.63416520535	718.048943766638	916.442498297147	1257.82013650519	940.102452290897	980.890069390061	907.34782783079	905.851752478288	1013.76303900576	877.653900191121	823.232904358157	305.657485121623	359.962412565862	604.199011320719	449.155896800815	537.767442956388	384.902972417204	290.400350273751	522.009058297816	446.794633825321	478.384188898418	528.420878671295	335.927052209636	384.84617344895	336.133929856822	664.649623266873	824.342069732147	715.919063817276	883.703196313131	828.386945505476	FALSE	green
gene71	401.394104652499	1032.76077309482	242.08944295133	580.24984874356	332.317254285539	336.360853404432	732.79219813828	821.451846263968	483.766276513494	690.365590488852	459.689290008312	493.391596641297	532.855743011855	540.935607116055	691.363709310585	659.708306564435	317.28678937244	238.502621618875	247.010591014664	266.365286400593	414.109975497936	335.617979463187	102.208210832327	231.747971205104	209.276854637887	78.5972881645061	227.199141626964	136.30211102243	197.849370120971	270.419018106188	364.238741283956	482.767484912451	450.048603622147	319.816466044347	442.286133180982	FALSE	green
gene725	4150.36915144073	3354.07326994511	2120.2577592436	1850.7825963563	2903.06380028161	2723.91532891519	2525.80425747454	2585.6880821951	3192.58130984875	3324.17286063136	2857.10378505847	2707.343479387	4142.61832494199	3002.36106287013	2988.27367455383	2859.0415714279	1284.27119291196	836.645430819181	1976.0342098918	1458.82608977168	1873.5070875586	850.958365778872	1267.16470537627	1311.95168498465	1745.43967930058	1016.60732361876	1360.16990324113	1221.97759295563	505.790887471349	1977.4379761858	1457.52488239499	2758.2479629547	2897.15544286748	1595.71414590146	2830.2578737297	FALSE	green
gene772	796.395712249026	1370.66372170729	1364.19580469851	1284.97792771867	1126.51451099257	1065.20153933071	652.091604714049	749.760729916021	531.438674325562	790.659433768416	941.417366551476	935.418532674751	586.364494063204	748.77733963349	651.64817669796	580.494335369754	362.449765293003	427.657531409852	498.234160807047	426.78746239832	500.525979000812	352.860381502255	518.712571140964	391.134710074804	526.050398113551	405.045705075699	490.793618983606	495.218471224403	578.629956579221	615.82887257936	396.636052683806	637.829547449572	475.799839356165	782.744988139243	420.306954341474	FALSE	green
